자전거번호,등록일시,고장구분
SPB-06627,2018-09-23,
SPB-06627,2018-09-23,
SPB-15312,2018-09-23,
SPB-15312,2018-09-23,
SPB-17278,2018-09-23,
SPB-17278,2018-09-23,
SPB-12600,2018-09-23,
SPB-12600,2018-09-23,
SPB-06019,2018-09-23,
SPB-06019,2018-09-23,
SPB-15924,2018-09-23,기타 
SPB-05906,2018-09-23,
SPB-05906,2018-09-23,
SPB-09678,2018-09-23,
SPB-09678,2018-09-23,
SPB-14389,2018-09-23,타이어 
SPB-10600,2018-09-23,
SPB-10600,2018-09-23,
SPB-13112,2018-09-23,기타 
SPB-15367,2018-09-23,
SPB-15367,2018-09-23,
SPB-06629,2018-09-23,
SPB-06629,2018-09-23,
SPB-16781,2018-09-23,
SPB-16781,2018-09-23,
SPB-15232,2018-09-23,
SPB-15232,2018-09-23,
SPB-04078,2018-09-23,기타 
SPB-01636,2018-09-23,
SPB-01636,2018-09-23,
SPB-00379,2018-09-23,
SPB-00379,2018-09-23,
SPB-17208,2018-09-23,
SPB-17208,2018-09-23,
SPB-08787,2018-09-23,
SPB-08787,2018-09-23,
SPB-17793,2018-09-23,
SPB-17793,2018-09-23,
SPB-07561,2018-09-23,
SPB-07561,2018-09-23,
SPB-11861,2018-09-23,
SPB-11861,2018-09-23,
SPB-04998,2018-09-24,
SPB-04998,2018-09-24,
SPB-02639,2018-09-24,
SPB-02639,2018-09-24,
SPB-07169,2018-09-24,
SPB-07169,2018-09-24,
SPB-05685,2018-09-24,
SPB-05685,2018-09-24,
SPB-17239,2018-09-24,
SPB-17239,2018-09-24,
SPB-13891,2018-09-24,
SPB-13891,2018-09-24,
SPB-14723,2018-09-24,
SPB-14723,2018-09-24,
SPB-16464,2018-09-24,
SPB-16464,2018-09-24,
SPB-11559,2018-09-24,
SPB-11559,2018-09-24,
SPB-16229,2018-09-24,
SPB-16229,2018-09-24,
SPB-14379,2018-09-24,
SPB-14379,2018-09-24,
SPB-14367,2018-09-24,
SPB-14367,2018-09-24,
SPB-08123,2018-09-24,안장
SPB-11809,2018-09-24,
SPB-11809,2018-09-24,
SPB-14689,2018-09-24,
SPB-14689,2018-09-24,
SPB-14921,2018-09-24,
SPB-14921,2018-09-24,
SPB-13038,2018-09-24,
SPB-13038,2018-09-24,
SPB-16793,2018-09-24,타이어 
SPB-15952,2018-09-24,
SPB-15952,2018-09-24,
SPB-16175,2018-09-24,타이어 
SPB-16175,2018-09-24,체인
SPB-05241,2018-09-24,
SPB-05241,2018-09-24,
SPB-17415,2018-09-24,
SPB-17415,2018-09-24,
SPB-08100,2018-09-24,기타 
SPB-08100,2018-09-24,기타 
SPB-15637,2018-09-24,
SPB-15637,2018-09-24,
SPB-13900,2018-09-24,
SPB-13900,2018-09-24,
SPB-14379,2018-09-24,
SPB-14379,2018-09-24,
SPB-14863,2018-09-24,
SPB-14863,2018-09-24,
SPB-12548,2018-09-24,
SPB-12548,2018-09-24,
SPB-10028,2018-09-24,
SPB-10028,2018-09-24,
SPB-15312,2018-09-24,체인
SPB-03106,2018-09-24,
SPB-03106,2018-09-24,
SPB-07023,2018-09-24,타이어 
SPB-09744,2018-09-24,단말기
SPB-11336,2018-09-24,단말기
SPB-17537,2018-09-24,
SPB-17537,2018-09-24,
SPB-09362,2018-09-24,기타 
SPB-07027,2018-09-24,
SPB-07027,2018-09-24,
SPB-15748,2018-09-24,
SPB-15748,2018-09-24,
SPB-09502,2018-09-24,
SPB-09502,2018-09-24,
SPB-01381,2018-09-24,타이어 
SPB-02472,2018-09-24,
SPB-02472,2018-09-24,
SPB-04002,2018-09-24,단말기
SPB-12200,2018-09-24,단말기
SPB-10481,2018-09-24,
SPB-10481,2018-09-24,
SPB-18538,2018-09-24,
SPB-18538,2018-09-24,
SPB-10910,2018-09-24,
SPB-10910,2018-09-24,
SPB-18233,2018-09-24,타이어 
SPB-15794,2018-09-24,단말기
SPB-13910,2018-09-24,
SPB-13910,2018-09-24,
SPB-07451,2018-09-24,타이어 
SPB-15971,2018-09-24,
SPB-15971,2018-09-24,
SPB-08512,2018-09-24,기타 
SPB-09915,2018-09-24,
SPB-09915,2018-09-24,
SPB-16796,2018-09-24,체인
SPB-16796,2018-09-24,페달
SPB-05216,2018-09-24,
SPB-05216,2018-09-24,
SPB-15382,2018-09-24,안장
SPB-13495,2018-09-24,타이어 
SPB-08987,2018-09-24,기타 
SPB-03544,2018-09-24,
SPB-03544,2018-09-24,
SPB-00005,2018-09-24,
SPB-00005,2018-09-24,
SPB-06570,2018-09-24,
SPB-06570,2018-09-24,
SPB-05859,2018-09-24,기타 
SPB-12260,2018-09-24,
SPB-12260,2018-09-24,
SPB-00003,2018-09-24,
SPB-00003,2018-09-24,
SPB-00814,2018-09-24,
SPB-00814,2018-09-24,
SPB-11169,2018-09-24,
SPB-11169,2018-09-24,
SPB-15931,2018-09-24,
SPB-15931,2018-09-24,
SPB-17830,2018-09-24,기타 
SPB-15585,2018-09-24,
SPB-15585,2018-09-24,
SPB-09235,2018-09-24,
SPB-09235,2018-09-24,
SPB-00012,2018-09-24,
SPB-00012,2018-09-24,
SPB-06997,2018-09-24,
SPB-06997,2018-09-24,
SPB-10623,2018-09-24,
SPB-10623,2018-09-24,
SPB-12748,2018-09-24,
SPB-12748,2018-09-24,
SPB-12306,2018-09-24,
SPB-12306,2018-09-24,
SPB-12306,2018-09-24,
SPB-12306,2018-09-24,
SPB-02484,2018-09-24,
SPB-02484,2018-09-24,
SPB-00120,2018-09-24,
SPB-00120,2018-09-24,
SPB-03550,2018-09-24,
SPB-03550,2018-09-24,
SPB-12357,2018-09-24,
SPB-12357,2018-09-24,
SPB-00017,2018-09-24,
SPB-00017,2018-09-24,
SPB-15204,2018-09-24,기타 
SPB-16012,2018-09-24,
SPB-16012,2018-09-24,
SPB-07489,2018-09-24,
SPB-07489,2018-09-24,
SPB-14146,2018-09-24,
SPB-14146,2018-09-24,
SPB-07469,2018-09-24,단말기
SPB-04323,2018-09-24,
SPB-04323,2018-09-24,
SPB-03974,2018-09-24,
SPB-03974,2018-09-24,
SPB-07078,2018-09-24,
SPB-07078,2018-09-24,
SPB-14183,2018-09-24,
SPB-14183,2018-09-24,
SPB-00742,2018-09-24,
SPB-00742,2018-09-24,
SPB-11091,2018-09-24,
SPB-11091,2018-09-24,
SPB-01903,2018-09-24,타이어 
SPB-13710,2018-09-24,
SPB-13710,2018-09-24,
SPB-01250,2018-09-24,
SPB-01250,2018-09-24,
SPB-11281,2018-09-24,
SPB-11281,2018-09-24,
SPB-13550,2018-09-24,
SPB-13550,2018-09-24,
SPB-04652,2018-09-24,
SPB-04652,2018-09-24,
SPB-15033,2018-09-24,
SPB-15033,2018-09-24,
SPB-06016,2018-09-24,
SPB-06016,2018-09-24,
SPB-16656,2018-09-24,
SPB-16656,2018-09-24,
SPB-15538,2018-09-24,
SPB-15538,2018-09-24,
SPB-11696,2018-09-24,
SPB-11696,2018-09-24,
SPB-06738,2018-09-24,
SPB-06738,2018-09-24,
SPB-16140,2018-09-24,
SPB-16140,2018-09-24,
SPB-12713,2018-09-24,
SPB-12713,2018-09-24,
SPB-12694,2018-09-24,
SPB-12694,2018-09-24,
SPB-10094,2018-09-24,단말기
SPB-10968,2018-09-24,단말기
SPB-07115,2018-09-24,
SPB-07115,2018-09-24,
SPB-13038,2018-09-24,
SPB-13038,2018-09-24,
SPB-10486,2018-09-24,
SPB-10486,2018-09-24,
SPB-17607,2018-09-24,
SPB-17607,2018-09-24,
SPB-17807,2018-09-24,
SPB-17807,2018-09-24,
SPB-10758,2018-09-24,
SPB-10758,2018-09-24,
SPB-10428,2018-09-24,
SPB-10428,2018-09-24,
SPB-13089,2018-09-24,
SPB-13089,2018-09-24,
SPB-12026,2018-09-24,
SPB-12026,2018-09-24,
SPB-17979,2018-09-24,
SPB-17979,2018-09-24,
SPB-07079,2018-09-24,
SPB-07079,2018-09-24,
SPB-06832,2018-09-24,
SPB-06832,2018-09-24,
SPB-17070,2018-09-24,
SPB-17070,2018-09-24,
SPB-14092,2018-09-25,
SPB-14092,2018-09-25,
SPB-13977,2018-09-25,
SPB-13977,2018-09-25,
SPB-12402,2018-09-25,
SPB-12402,2018-09-25,
SPB-07549,2018-09-25,
SPB-07549,2018-09-25,
SPB-05172,2018-09-25,
SPB-05172,2018-09-25,
SPB-13560,2018-09-25,
SPB-13560,2018-09-25,
SPB-07019,2018-09-25,
SPB-07019,2018-09-25,
SPB-09518,2018-09-25,
SPB-09518,2018-09-25,
SPB-16642,2018-09-25,
SPB-16642,2018-09-25,
SPB-14181,2018-09-25,
SPB-14181,2018-09-25,
SPB-09884,2018-09-25,
SPB-09884,2018-09-25,
SPB-07899,2018-09-25,기타 
SPB-18144,2018-09-25,기타 
SPB-10350,2018-09-25,
SPB-10350,2018-09-25,
SPB-09218,2018-09-25,
SPB-09218,2018-09-25,
SPB-12933,2018-09-25,
SPB-12933,2018-09-25,
SPB-10212,2018-09-25,단말기
SPB-15340,2018-09-25,
SPB-15340,2018-09-25,
SPB-17731,2018-09-25,기타 
SPB-18213,2018-09-25,타이어 
SPB-11587,2018-09-25,단말기
SPB-11587,2018-09-25,기타 
SPB-05260,2018-09-25,
SPB-05260,2018-09-25,
SPB-13536,2018-09-25,안장
SPB-18035,2018-09-25,
SPB-18035,2018-09-25,
SPB-09731,2018-09-25,
SPB-09731,2018-09-25,
SPB-06143,2018-09-25,기타 
SPB-16517,2018-09-25,
SPB-16517,2018-09-25,
SPB-04722,2018-09-25,
SPB-04722,2018-09-25,
SPB-18342,2018-09-25,타이어 
SPB-06403,2018-09-25,
SPB-06403,2018-09-25,
SPB-10463,2018-09-25,기타 
SPB-05499,2018-09-25,안장
SPB-12806,2018-09-25,타이어 
SPB-12731,2018-09-25,단말기
SPB-13597,2018-09-25,
SPB-13597,2018-09-25,
SPB-15830,2018-09-25,기타 
SPB-10652,2018-09-25,
SPB-10652,2018-09-25,
SPB-00017,2018-09-25,
SPB-00017,2018-09-25,
SPB-08194,2018-09-25,
SPB-08194,2018-09-25,
SPB-10557,2018-09-25,단말기
SPB-10557,2018-09-25,기타 
SPB-07143,2018-09-25,
SPB-07143,2018-09-25,
SPB-12261,2018-09-25,단말기
SPB-07848,2018-09-25,기타 
SPB-12095,2018-09-25,기타 
SPB-14165,2018-09-25,기타 
SPB-13915,2018-09-25,
SPB-13915,2018-09-25,
SPB-09558,2018-09-25,
SPB-09558,2018-09-25,
SPB-14362,2018-09-25,타이어 
SPB-11179,2018-09-25,
SPB-11179,2018-09-25,
SPB-17120,2018-09-25,
SPB-17120,2018-09-25,
SPB-06979,2018-09-25,타이어 
SPB-15636,2018-09-25,
SPB-15636,2018-09-25,
SPB-11451,2018-09-25,
SPB-11451,2018-09-25,
SPB-09442,2018-09-25,
SPB-09442,2018-09-25,
SPB-13232,2018-09-25,
SPB-13232,2018-09-25,
SPB-18169,2018-09-25,
SPB-18169,2018-09-25,
SPB-11522,2018-09-25,기타 
SPB-08701,2018-09-25,단말기
SPB-12964,2018-09-25,
SPB-12964,2018-09-25,
SPB-10319,2018-09-25,단말기
SPB-05931,2018-09-25,
SPB-05931,2018-09-25,
SPB-02184,2018-09-25,페달
SPB-13852,2018-09-25,
SPB-13852,2018-09-25,
SPB-07078,2018-09-25,
SPB-07078,2018-09-25,
SPB-02765,2018-09-25,
SPB-02765,2018-09-25,
SPB-12453,2018-09-25,
SPB-12453,2018-09-25,
SPB-15851,2018-09-25,
SPB-15851,2018-09-25,
SPB-17752,2018-09-25,
SPB-17752,2018-09-25,
SPB-06941,2018-09-25,타이어 
SPB-00971,2018-09-25,
SPB-00971,2018-09-25,
SPB-13671,2018-09-25,기타 
SPB-10175,2018-09-25,단말기
SPB-07876,2018-09-25,
SPB-07876,2018-09-25,
SPB-10696,2018-09-25,
SPB-10696,2018-09-25,
SPB-15946,2018-09-25,타이어 
SPB-16425,2018-09-25,
SPB-16425,2018-09-25,
SPB-13587,2018-09-25,
SPB-13587,2018-09-25,
SPB-16171,2018-09-25,
SPB-16171,2018-09-25,
SPB-08115,2018-09-25,안장
SPB-11894,2018-09-25,
SPB-11894,2018-09-25,
SPB-16239,2018-09-25,
SPB-16239,2018-09-25,
SPB-11111,2018-09-25,
SPB-11111,2018-09-25,
SPB-16501,2018-09-25,
SPB-16501,2018-09-25,
SPB-03807,2018-09-25,
SPB-03807,2018-09-25,
SPB-05945,2018-09-25,
SPB-05945,2018-09-25,
SPB-17889,2018-09-25,
SPB-17889,2018-09-25,
SPB-11746,2018-09-25,
SPB-11746,2018-09-25,
SPB-11740,2018-09-25,
SPB-11740,2018-09-25,
SPB-12597,2018-09-25,타이어 
SPB-11827,2018-09-25,타이어 
SPB-11115,2018-09-25,타이어 
SPB-12858,2018-09-25,기타 
SPB-10142,2018-09-25,기타 
SPB-11778,2018-09-25,
SPB-11778,2018-09-25,
SPB-05897,2018-09-25,체인
SPB-11735,2018-09-25,단말기
SPB-01614,2018-09-25,
SPB-01614,2018-09-25,
SPB-17571,2018-09-25,단말기
SPB-17571,2018-09-25,기타 
SPB-00749,2018-09-25,단말기
SPB-00749,2018-09-25,기타 
SPB-10980,2018-09-25,타이어 
SPB-11789,2018-09-25,
SPB-11789,2018-09-25,
SPB-05231,2018-09-25,안장
SPB-07509,2018-09-25,
SPB-07509,2018-09-25,
SPB-13935,2018-09-25,
